file_name,bbox,race,age,emotion,gender,skintone,masked
cr_990.jpg,"[244, 42, 47, 50]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_991.jpg,"[212, 137, 30, 41]",Caucasian,20-30S,Neutral,Male,mid-dark,unmasked
cr_991.jpg,"[251, 85, 30, 40]",Mongoloid,20-30S,Neutral,Male,mid-light,masked
cr_992.jpg,"[141, 61, 79, 94]",Negroid,20-30S,Neutral,Male,dark,masked
cr_993.jpg,"[93, 34, 26, 37]",Mongoloid,Senior,Neutral,Female,mid-dark,unmasked
cr_993.jpg,"[289, 40, 27, 28]",Negroid,20-30S,Neutral,Female,dark,unmasked
cr_993.jpg,"[223, 59, 29, 35]",Mongoloid,Senior,Neutral,Male,mid-dark,masked
cr_993.jpg,"[289, 41, 33, 40]",Negroid,Baby,Neutral,Male,dark,unmasked
cr_994.jpg,"[199, 55, 28, 39]",Caucasian,20-30S,Happiness,Male,mid-dark,unmasked
cr_995.jpg,"[130, 13, 68, 90]",Negroid,20-30S,Neutral,Male,light,masked
cr_996.jpg,"[173, 78, 120, 120]",Caucasian,20-30S,Neutral,Male,mid-light,unmasked
cr_997.jpg,"[171, 35, 124, 179]",Mongoloid,20-30S,Neutral,Male,dark,masked
cr_998.jpg,"[187, 48, 43, 60]",Caucasian,40-50S,Neutral,Male,mid-dark,masked
cr_999.jpg,"[162, 87, 34, 46]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_999.jpg,"[228, 34, 29, 36]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_999.jpg,"[182, 40, 27, 42]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_1000.jpg,"[166, 38, 28, 38]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1000.jpg,"[143, 54, 26, 38]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_1000.jpg,"[207, 59, 25, 34]",Negroid,40-50S,Neutral,Male,mid-dark,masked
cr_1001.jpg,"[228, 118, 27, 34]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_1001.jpg,"[114, 100, 25, 36]",Caucasian,20-30S,Neutral,Male,mid-dark,unmasked
cr_1002.jpg,"[194, 108, 60, 82]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1003.jpg,"[187, 83, 107, 95]",Caucasian,20-30S,Neutral,Male,mid-light,unmasked
cr_1004.jpg,"[224, 53, 61, 86]",Caucasian,Senior,Neutral,Male,dark,masked
cr_1005.jpg,"[254, 0, 43, 47]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_1005.jpg,"[117, 34, 53, 75]",Negroid,20-30S,Neutral,Male,light,masked
cr_1008.jpg,"[156, 85, 51, 60]",Mongoloid,20-30S,Neutral,Female,mid-dark,masked
cr_1008.jpg,"[284, 33, 52, 76]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1009.jpg,"[184, 66, 47, 46]",Mongoloid,20-30S,Neutral,Male,mid-light,masked
cr_1010.jpg,"[192, 142, 21, 26]",Negroid,20-30S,Sadness,Male,mid-dark,masked
cr_1010.jpg,"[70, 104, 17, 18]",Caucasian,20-30S,Neutral,Female,mid-light,masked
cr_1010.jpg,"[181, 87, 13, 16]",Caucasian,20-30S,Neutral,Male,mid-light,unmasked
cr_1011.jpg,"[164, 18, 57, 75]",Caucasian,20-30S,Neutral,Female,light,masked
cr_1013.jpg,"[99, 87, 161, 158]",Mongoloid,20-30S,Neutral,Female,mid-dark,unmasked
cr_1014.jpg,"[151, 39, 19, 25]",Mongoloid,Baby,Neutral,Female,mid-light,masked
cr_1014.jpg,"[102, 21, 17, 25]",Caucasian,20-30S,Neutral,Female,mid-dark,masked
cr_1014.jpg,"[124, 23, 20, 27]",Caucasian,20-30S,Neutral,Male,light,masked
cr_1015.jpg,"[0, 5, 151, 258]",Negroid,20-30S,Neutral,Female,dark,masked
cr_1016.jpg,"[110, 87, 51, 63]",Negroid,20-30S,Neutral,Male,mid-dark,unmasked
cr_1016.jpg,"[244, 10, 80, 103]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_1016.jpg,"[136, 30, 58, 81]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_1017.jpg,"[200, 31, 43, 58]",Negroid,20-30S,Happiness,Male,mid-dark,unmasked
cr_1019.jpg,"[114, 23, 38, 50]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1020.jpg,"[167, 65, 57, 79]",Negroid,20-30S,Happiness,Male,dark,unmasked
cr_1021.jpg,"[85, 47, 17, 40]",Caucasian,Baby,Neutral,Male,mid-light,unmasked
cr_1021.jpg,"[286, 47, 28, 39]",Negroid,40-50S,Neutral,Male,dark,masked
cr_1022.jpg,"[124, 57, 77, 93]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_1023.jpg,"[176, 31, 38, 53]",Caucasian,40-50S,Neutral,Male,light,masked
cr_1025.jpg,"[118, 33, 52, 75]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1026.jpg,"[355, 95, 25, 29]",Caucasian,Baby,Neutral,Female,mid-light,unmasked
cr_1027.jpg,"[18, 45, 45, 51]",Mongoloid,Baby,Neutral,Female,mid-light,unmasked
cr_1027.jpg,"[19, 58, 45, 40]",Negroid,Baby,Neutral,Female,mid-light,unmasked
cr_1027.jpg,"[252, 54, 34, 43]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_1027.jpg,"[203, 40, 33, 48]",Mongoloid,20-30S,Neutral,Male,dark,masked
cr_1028.jpg,"[96, 42, 103, 192]",Mongoloid,20-30S,Neutral,Female,light,unmasked
cr_1030.jpg,"[164, 67, 68, 85]",Negroid,20-30S,Fear,Male,dark,unmasked
cr_1031.jpg,"[47, 98, 29, 44]",Mongoloid,Baby,Neutral,Male,light,unmasked
cr_1031.jpg,"[226, 49, 21, 31]",Caucasian,40-50S,Neutral,Male,light,masked
cr_1031.jpg,"[121, 92, 24, 31]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1032.jpg,"[166, 98, 41, 57]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_1036.jpg,"[121, 44, 35, 42]",Negroid,Baby,Neutral,Male,mid-dark,masked
cr_1038.jpg,"[172, 36, 34, 49]",Mongoloid,40-50S,Neutral,Male,mid-dark,masked
cr_1038.jpg,"[297, 38, 33, 47]",Mongoloid,20-30S,Neutral,Male,mid-light,masked
cr_1038.jpg,"[84, 55, 33, 45]",Mongoloid,20-30S,Neutral,Female,mid-dark,masked
cr_1039.jpg,"[106, 76, 25, 35]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1039.jpg,"[267, 81, 20, 33]",Caucasian,20-30S,Neutral,Male,mid-dark,unmasked
cr_1039.jpg,"[329, 71, 27, 33]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_1039.jpg,"[39, 74, 19, 33]",Negroid,40-50S,Neutral,Male,mid-dark,unmasked
cr_1039.jpg,"[160, 65, 28, 38]",Mongoloid,20-30S,Neutral,Male,mid-dark,unmasked
cr_1040.jpg,"[209, 74, 42, 47]",Mongoloid,40-50S,Neutral,Male,mid-light,masked
cr_1042.jpg,"[188, 14, 33, 39]",Mongoloid,20-30S,Sadness,Male,mid-dark,masked
cr_1042.jpg,"[264, 27, 36, 51]",Caucasian,20-30S,Neutral,Male,mid-dark,unmasked
cr_1044.jpg,"[150, 30, 41, 54]",Negroid,20-30S,Neutral,Male,mid-dark,unmasked
cr_1045.jpg,"[179, 81, 42, 57]",Mongoloid,20-30S,Fear,Male,mid-dark,unmasked
cr_1047.jpg,"[141, 30, 143, 194]",Caucasian,Senior,Happiness,Male,light,unmasked
cr_1048.jpg,"[49, 79, 25, 42]",Caucasian,20-30S,Neutral,Male,light,masked
cr_1048.jpg,"[211, 50, 59, 83]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_1048.jpg,"[426, 74, 20, 39]",Mongoloid,20-30S,Neutral,Male,light,unmasked
cr_1049.jpg,"[171, 30, 72, 96]",Caucasian,Senior,Neutral,Male,mid-dark,masked
cr_1050.jpg,"[136, 31, 46, 63]",Caucasian,40-50S,Happiness,Male,dark,unmasked
cr_1051.jpg,"[97, 62, 39, 55]",Mongoloid,20-30S,Neutral,Female,dark,masked
cr_1051.jpg,"[185, 63, 33, 53]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_1051.jpg,"[309, 52, 44, 59]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_1052.jpg,"[38, 76, 121, 158]",Mongoloid,40-50S,Neutral,Male,mid-light,masked
cr_1053.jpg,"[157, 47, 105, 143]",Negroid,20-30S,Neutral,Male,dark,masked
cr_1054.jpg,"[210, 79, 20, 32]",Caucasian,20-30S,Neutral,Female,light,unmasked
cr_1054.jpg,"[111, 72, 34, 46]",Negroid,20-30S,Neutral,Female,mid-dark,unmasked
cr_1056.jpg,"[223, 71, 51, 62]",Negroid,40-50S,Disgust,Male,dark,masked
cr_1057.jpg,"[209, 35, 18, 24]",Mongoloid,20-30S,Neutral,Male,mid-dark,unmasked
cr_1058.jpg,"[135, 56, 41, 53]",Negroid,Teenager,Happiness,Male,mid-dark,unmasked
cr_1060.jpg,"[159, 45, 39, 58]",Mongoloid,20-30S,Neutral,Male,mid-light,masked
cr_1061.jpg,"[74, 76, 15, 33]",Mongoloid,Senior,Neutral,Female,light,unmasked
cr_1061.jpg,"[261, 64, 40, 51]",Mongoloid,20-30S,Neutral,Female,mid-dark,masked
cr_1061.jpg,"[208, 91, 17, 21]",Caucasian,20-30S,Neutral,Male,light,unmasked
cr_1062.jpg,"[217, 99, 49, 71]",Mongoloid,40-50S,Neutral,Male,mid-light,masked
cr_1063.jpg,"[139, 25, 47, 60]",Caucasian,Senior,Neutral,Male,mid-light,masked
cr_1064.jpg,"[111, 25, 108, 159]",Negroid,20-30S,Happiness,Male,mid-dark,unmasked
cr_1065.jpg,"[113, 30, 99, 138]",Negroid,20-30S,Neutral,Female,dark,unmasked
cr_1066.jpg,"[0, 99, 41, 79]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_1066.jpg,"[253, 101, 49, 75]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1068.jpg,"[83, 30, 48, 65]",Caucasian,Senior,Neutral,Male,mid-dark,masked
cr_1069.jpg,"[190, 78, 49, 56]",Negroid,Senior,Neutral,Male,dark,masked
cr_1070.jpg,"[181, 47, 59, 74]",Caucasian,40-50S,Neutral,Female,dark,masked
cr_1070.jpg,"[164, 137, 83, 114]",Negroid,40-50S,Sadness,Male,dark,masked
cr_1071.jpg,"[135, 75, 121, 113]",Mongoloid,20-30S,Neutral,Male,mid-light,masked
cr_1073.jpg,"[158, 45, 63, 80]",Caucasian,40-50S,Happiness,Female,mid-dark,unmasked
cr_1075.jpg,"[174, 77, 13, 25]",Mongoloid,40-50S,Neutral,Female,mid-light,unmasked
cr_1077.jpg,"[130, 60, 85, 113]",Caucasian,20-30S,Neutral,Female,light,masked
cr_1077.jpg,"[232, 40, 84, 115]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1078.jpg,"[159, 101, 13, 18]",Negroid,Senior,Sadness,Male,light,masked
cr_1078.jpg,"[259, 111, 15, 21]",Caucasian,Senior,Neutral,Male,mid-dark,masked
cr_1080.jpg,"[218, 52, 50, 51]",Negroid,20-30S,Neutral,Male,light,masked
cr_1082.jpg,"[232, 80, 24, 47]",Negroid,Baby,Neutral,Male,dark,unmasked
cr_1082.jpg,"[131, 45, 22, 50]",Negroid,Baby,Neutral,Male,dark,unmasked
cr_1083.jpg,"[129, 46, 96, 118]",Mongoloid,Baby,Neutral,Male,dark,masked
cr_1085.jpg,"[190, 40, 42, 64]",Caucasian,40-50S,Neutral,Male,light,masked
cr_1087.jpg,"[89, 18, 61, 95]",Caucasian,20-30S,Fear,Female,mid-dark,masked
cr_1088.jpg,"[83, 68, 15, 21]",Negroid,Baby,Neutral,Female,dark,unmasked
cr_1088.jpg,"[44, 55, 13, 21]",Caucasian,Baby,Neutral,Female,dark,unmasked
cr_1089.jpg,"[213, 41, 59, 75]",Negroid,40-50S,Anger,Male,dark,unmasked
cr_1089.jpg,"[47, 102, 52, 79]",Negroid,20-30S,Neutral,Female,mid-dark,unmasked
cr_1090.jpg,"[97, 29, 75, 101]",Negroid,20-30S,Neutral,Female,dark,masked
cr_1090.jpg,"[236, 46, 71, 99]",Negroid,20-30S,Neutral,Female,dark,masked
cr_1091.jpg,"[132, 28, 198, 237]",Negroid,20-30S,Neutral,Male,dark,masked
cr_1092.jpg,"[169, 48, 61, 74]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_1093.jpg,"[0, 70, 12, 55]",Mongoloid,20-30S,Neutral,Female,light,unmasked
cr_1093.jpg,"[336, 41, 36, 47]",Caucasian,20-30S,Neutral,Male,light,unmasked
cr_1093.jpg,"[242, 49, 54, 77]",Negroid,20-30S,Happiness,Male,dark,unmasked
cr_1095.jpg,"[175, 45, 64, 86]",Caucasian,20-30S,Neutral,Female,light,masked
cr_1095.jpg,"[121, 53, 51, 55]",Caucasian,20-30S,Neutral,Female,mid-light,masked
cr_1096.jpg,"[596, 0, 125, 261]",Mongoloid,Baby,Neutral,Female,dark,masked
cr_1096.jpg,"[242, 0, 219, 267]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1096.jpg,"[0, 3, 109, 257]",Caucasian,Baby,Neutral,Male,light,masked
cr_1097.jpg,"[186, 50, 41, 55]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_1098.jpg,"[174, 38, 68, 103]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_1099.jpg,"[241, 0, 66, 67]",Caucasian,20-30S,Neutral,Female,light,masked
cr_1099.jpg,"[122, 82, 77, 99]",Mongoloid,20-30S,Neutral,Male,mid-light,masked
cr_1100.jpg,"[146, 39, 17, 24]",Caucasian,40-50S,Neutral,Male,light,unmasked
cr_1101.jpg,"[205, 64, 45, 62]",Negroid,40-50S,Neutral,Male,dark,masked
cr_1101.jpg,"[134, 84, 40, 54]",Negroid,40-50S,Neutral,Male,light,masked
cr_1102.jpg,"[37, 34, 18, 28]",Negroid,20-30S,Neutral,Male,dark,masked
cr_1103.jpg,"[33, 93, 21, 25]",Mongoloid,20-30S,Neutral,Male,light,unmasked
cr_1103.jpg,"[221, 89, 16, 18]",Caucasian,Baby,Neutral,Male,light,unmasked
cr_1103.jpg,"[264, 113, 25, 34]",Negroid,20-30S,Neutral,Male,dark,unmasked
cr_1103.jpg,"[354, 90, 18, 23]",Caucasian,20-30S,Neutral,Male,mid-light,unmasked
cr_1103.jpg,"[101, 114, 20, 27]",Caucasian,40-50S,Neutral,Female,mid-dark,unmasked
cr_1103.jpg,"[164, 81, 15, 18]",Mongoloid,20-30S,Neutral,Male,mid-light,unmasked
cr_1105.jpg,"[141, 61, 28, 37]",Mongoloid,20-30S,Neutral,Male,mid-light,masked
cr_1105.jpg,"[387, 41, 36, 51]",Negroid,20-30S,Neutral,Male,mid-light,unmasked
cr_1105.jpg,"[210, 58, 43, 53]",Caucasian,20-30S,Neutral,Female,mid-light,masked
cr_1106.jpg,"[59, 41, 81, 109]",Negroid,40-50S,Neutral,Male,dark,masked
cr_1107.jpg,"[124, 28, 48, 61]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_1107.jpg,"[235, 64, 43, 56]",Negroid,20-30S,Neutral,Female,mid-dark,masked
cr_1108.jpg,"[223, 30, 42, 65]",Negroid,20-30S,Neutral,Male,dark,unmasked
cr_1109.jpg,"[242, 27, 50, 69]",Negroid,20-30S,Disgust,Male,dark,unmasked
cr_1111.jpg,"[206, 23, 17, 25]",Mongoloid,Senior,Sadness,Male,mid-dark,unmasked
cr_1112.jpg,"[212, 109, 24, 29]",Caucasian,Senior,Neutral,Female,mid-light,masked
cr_1113.jpg,"[199, 62, 30, 41]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_1113.jpg,"[121, 28, 32, 51]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1114.jpg,"[179, 27, 133, 158]",Mongoloid,20-30S,Neutral,Male,mid-light,masked
cr_1115.jpg,"[70, 55, 23, 35]",Caucasian,20-30S,Neutral,Male,mid-dark,unmasked
cr_1115.jpg,"[256, 59, 23, 34]",Caucasian,20-30S,Neutral,Male,light,unmasked
cr_1115.jpg,"[155, 75, 22, 30]",Caucasian,Baby,Neutral,Male,light,unmasked
cr_1116.jpg,"[242, 74, 28, 39]",Caucasian,20-30S,Neutral,Male,mid-dark,unmasked
cr_1116.jpg,"[146, 26, 37, 35]",Caucasian,Baby,Neutral,Male,mid-light,masked
cr_1117.jpg,"[200, 29, 18, 25]",Negroid,Senior,Sadness,Female,mid-dark,unmasked
cr_1118.jpg,"[265, 69, 41, 70]",Caucasian,20-30S,Neutral,Male,light,unmasked
cr_1118.jpg,"[52, 70, 51, 66]",Mongoloid,20-30S,Neutral,Male,dark,masked
cr_1119.jpg,"[171, 91, 56, 79]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_1121.jpg,"[184, 42, 15, 23]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_1121.jpg,"[53, 38, 17, 26]",Caucasian,20-30S,Neutral,Female,light,masked
cr_1122.jpg,"[246, 51, 36, 44]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1125.jpg,"[160, 46, 21, 31]",Caucasian,40-50S,Neutral,Male,mid-dark,unmasked
cr_1128.jpg,"[180, 48, 41, 54]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_1128.jpg,"[240, 25, 39, 59]",Negroid,20-30S,Neutral,Male,light,masked
cr_1129.jpg,"[274, 65, 9, 12]",Caucasian,40-50S,Neutral,Male,mid-dark,unmasked
cr_1129.jpg,"[272, 65, 9, 12]",Mongoloid,40-50S,Neutral,Male,mid-dark,unmasked
cr_1129.jpg,"[131, 78, 14, 20]",Caucasian,20-30S,Neutral,Male,light,unmasked
cr_1129.jpg,"[67, 90, 13, 18]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_1130.jpg,"[128, 55, 61, 73]",Negroid,20-30S,Neutral,Male,mid-dark,unmasked
cr_1131.jpg,"[242, 55, 94, 147]",Negroid,Teenager,Neutral,Male,dark,unmasked
cr_1132.jpg,"[174, 28, 47, 66]",Negroid,40-50S,Happiness,Male,mid-dark,unmasked
cr_1133.jpg,"[158, 65, 35, 50]",Negroid,40-50S,Neutral,Male,dark,unmasked
cr_1134.jpg,"[316, 31, 57, 84]",Caucasian,Senior,Neutral,Female,light,unmasked
cr_1134.jpg,"[68, 29, 62, 83]",Negroid,20-30S,Neutral,Male,dark,unmasked
cr_1135.jpg,"[96, 123, 38, 50]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_1135.jpg,"[153, 63, 31, 46]",Caucasian,20-30S,Neutral,Female,light,masked
cr_1136.jpg,"[180, 28, 67, 99]",Negroid,20-30S,Fear,Male,dark,masked
cr_1137.jpg,"[73, 7, 50, 57]",Mongoloid,20-30S,Neutral,Male,mid-light,unmasked
cr_1140.jpg,"[193, 40, 45, 62]",Negroid,20-30S,Fear,Male,mid-dark,unmasked
cr_1141.jpg,"[211, 39, 50, 66]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1142.jpg,"[178, 47, 76, 107]",Negroid,Teenager,Neutral,Male,dark,masked
cr_1143.jpg,"[200, 215, 16, 21]",Mongoloid,20-30S,Fear,Male,light,unmasked
cr_1143.jpg,"[200, 85, 16, 21]",Negroid,20-30S,Neutral,Male,mid-dark,unmasked
cr_1143.jpg,"[70, 215, 16, 21]",Negroid,20-30S,Sadness,Male,mid-dark,unmasked
cr_1143.jpg,"[32, 147, 16, 21]",Negroid,20-30S,Neutral,Male,mid-dark,unmasked
cr_1143.jpg,"[70, 85, 16, 21]",Caucasian,20-30S,Sadness,Male,mid-dark,unmasked
cr_1146.jpg,"[123, 46, 18, 23]",Mongoloid,Baby,Neutral,Male,dark,unmasked
cr_1146.jpg,"[53, 36, 16, 18]",Negroid,20-30S,Neutral,Male,dark,masked
cr_1149.jpg,"[363, 115, 23, 30]",Mongoloid,20-30S,Neutral,Male,light,unmasked
cr_1149.jpg,"[329, 74, 25, 29]",Negroid,40-50S,Neutral,Male,mid-dark,unmasked
cr_1149.jpg,"[144, 141, 16, 27]",Caucasian,20-30S,Neutral,Male,mid-dark,unmasked
cr_1149.jpg,"[253, 88, 23, 29]",Negroid,20-30S,Neutral,Male,mid-dark,unmasked
cr_1150.jpg,"[196, 82, 32, 44]",Mongoloid,40-50S,Neutral,Male,dark,unmasked
cr_1150.jpg,"[116, 66, 38, 51]",Negroid,20-30S,Neutral,Male,mid-dark,unmasked
cr_1151.jpg,"[173, 43, 63, 77]",Caucasian,40-50S,Neutral,Male,mid-light,masked
cr_1152.jpg,"[76, 30, 60, 84]",Negroid,20-30S,Neutral,Male,dark,masked
cr_1153.jpg,"[277, 70, 42, 52]",Caucasian,40-50S,Neutral,Male,light,masked
cr_1153.jpg,"[483, 86, 25, 34]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_1153.jpg,"[91, 76, 24, 35]",Negroid,40-50S,Neutral,Male,light,masked
cr_1154.jpg,"[223, 46, 32, 35]",Caucasian,20-30S,Happiness,Male,mid-dark,unmasked
cr_1155.jpg,"[229, 77, 46, 59]",Negroid,20-30S,Neutral,Male,dark,masked
cr_1156.jpg,"[177, 45, 55, 77]",Mongoloid,20-30S,Neutral,Female,dark,masked
cr_1157.jpg,"[196, 44, 17, 18]",Mongoloid,Baby,Neutral,Male,mid-dark,unmasked
cr_1160.jpg,"[70, 10, 67, 75]",Caucasian,20-30S,Neutral,Female,light,unmasked
cr_1160.jpg,"[161, 52, 65, 77]",Negroid,20-30S,Neutral,Male,dark,unmasked
cr_1161.jpg,"[53, 143, 22, 20]",Caucasian,20-30S,Neutral,Male,mid-dark,unmasked
cr_1161.jpg,"[278, 17, 33, 46]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_1162.jpg,"[286, 115, 15, 15]",Caucasian,Baby,Neutral,Male,mid-dark,masked
cr_1162.jpg,"[190, 110, 13, 12]",Caucasian,Baby,Neutral,Male,mid-dark,masked
cr_1162.jpg,"[59, 108, 11, 15]",Mongoloid,20-30S,Neutral,Female,mid-dark,masked
cr_1164.jpg,"[186, 38, 48, 70]",Negroid,20-30S,Neutral,Female,mid-dark,unmasked
cr_1165.jpg,"[125, 13, 61, 76]",Caucasian,20-30S,Sadness,Male,mid-dark,unmasked
cr_1166.jpg,"[70, 95, 18, 24]",Caucasian,20-30S,Neutral,Male,dark,masked
cr_1167.jpg,"[115, 55, 95, 113]",Mongoloid,20-30S,Neutral,Male,dark,masked
cr_1169.jpg,"[209, 40, 77, 107]",Negroid,40-50S,Neutral,Male,mid-dark,masked
cr_1171.jpg,"[124, 39, 53, 74]",Caucasian,20-30S,Neutral,Male,dark,masked
cr_1172.jpg,"[151, 97, 8, 15]",Mongoloid,Baby,Neutral,Female,light,unmasked
cr_1172.jpg,"[287, 95, 7, 11]",Mongoloid,Senior,Neutral,Female,mid-dark,unmasked
cr_1172.jpg,"[356, 94, 8, 11]",Caucasian,Baby,Neutral,Male,light,unmasked
cr_1172.jpg,"[23, 88, 9, 11]",Mongoloid,20-30S,Neutral,Male,mid-light,unmasked
cr_1173.jpg,"[265, 59, 35, 49]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1173.jpg,"[95, 29, 36, 52]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1176.jpg,"[307, 82, 17, 21]",Caucasian,40-50S,Neutral,Male,mid-light,unmasked
cr_1176.jpg,"[149, 77, 16, 21]",Caucasian,Senior,Neutral,Male,light,masked
cr_1177.jpg,"[208, 87, 31, 41]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1177.jpg,"[147, 53, 37, 44]",Mongoloid,20-30S,Neutral,Male,mid-dark,unmasked
cr_1180.jpg,"[143, 30, 51, 72]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_1181.jpg,"[126, 30, 34, 54]",Caucasian,20-30S,Neutral,Male,light,masked
cr_1182.jpg,"[289, 23, 36, 62]",Negroid,20-30S,Neutral,Male,mid-dark,unmasked
cr_1182.jpg,"[135, 51, 40, 59]",Caucasian,40-50S,Neutral,Female,mid-dark,masked
cr_1186.jpg,"[179, 25, 37, 52]",Negroid,20-30S,Neutral,Male,light,masked
cr_1187.jpg,"[99, 36, 107, 151]",Negroid,20-30S,Neutral,Male,dark,masked
cr_1188.jpg,"[122, 24, 67, 82]",Negroid,20-30S,Happiness,Male,dark,unmasked
cr_1188.jpg,"[220, 98, 57, 72]",Negroid,20-30S,Happiness,Female,dark,unmasked
cr_1190.jpg,"[114, 98, 53, 75]",Negroid,Baby,Neutral,Male,light,masked
cr_1190.jpg,"[190, 29, 52, 49]",Negroid,Baby,Neutral,Female,light,unmasked
cr_1191.jpg,"[185, 62, 43, 60]",Caucasian,20-30S,Neutral,Male,light,masked
cr_1192.jpg,"[203, 35, 17, 23]",Caucasian,20-30S,Neutral,Male,mid-dark,unmasked
cr_1195.jpg,"[137, 47, 36, 47]",Negroid,Baby,Neutral,Female,mid-dark,unmasked
cr_1195.jpg,"[238, 33, 40, 53]",Negroid,40-50S,Neutral,Male,dark,unmasked
cr_1196.jpg,"[192, 67, 27, 25]",Negroid,40-50S,Neutral,Male,light,masked
cr_1196.jpg,"[182, 56, 20, 28]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_1196.jpg,"[199, 67, 20, 27]",Negroid,Baby,Neutral,Male,mid-dark,masked
cr_1198.jpg,"[191, 72, 51, 66]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_1198.jpg,"[115, 26, 51, 57]",Negroid,20-30S,Neutral,Male,mid-light,masked
cr_1200.jpg,"[104, 21, 49, 69]",Caucasian,20-30S,Neutral,Male,light,masked
cr_1201.jpg,"[247, 69, 63, 91]",Mongoloid,20-30S,Neutral,Male,dark,masked
cr_1203.jpg,"[240, 41, 42, 74]",Negroid,20-30S,Neutral,Male,dark,unmasked
cr_1203.jpg,"[100, 73, 42, 66]",Negroid,20-30S,Neutral,Male,light,masked
cr_1204.jpg,"[83, 44, 34, 43]",Negroid,20-30S,Neutral,Male,dark,masked
cr_1204.jpg,"[270, 12, 34, 45]",Negroid,20-30S,Neutral,Male,mid-light,unmasked
cr_1205.jpg,"[212, 40, 48, 67]",Negroid,40-50S,Neutral,Male,dark,masked
cr_1205.jpg,"[121, 43, 50, 64]",Negroid,20-30S,Neutral,Male,mid-light,masked
cr_1206.jpg,"[92, 30, 62, 104]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1206.jpg,"[250, 62, 58, 89]",Mongoloid,20-30S,Neutral,Female,light,unmasked
cr_1207.jpg,"[214, 56, 19, 27]",Negroid,Baby,Neutral,Male,mid-dark,unmasked
cr_1207.jpg,"[210, 104, 24, 32]",Negroid,20-30S,Sadness,Male,dark,unmasked
cr_1208.jpg,"[299, 98, 30, 60]",Mongoloid,20-30S,Neutral,Male,mid-light,unmasked
cr_1208.jpg,"[166, 58, 52, 77]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1211.jpg,"[143, 38, 139, 193]",Negroid,20-30S,Neutral,Male,dark,masked
cr_1212.jpg,"[142, 40, 112, 178]",Mongoloid,20-30S,Neutral,Male,mid-light,masked
cr_1213.jpg,"[116, 48, 30, 43]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_1214.jpg,"[174, 29, 45, 65]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_1215.jpg,"[179, 77, 28, 37]",Mongoloid,20-30S,Neutral,Male,mid-light,unmasked
